INSURANCE,State,Region,AGECAT2,Age,Race,Gender,DEMENTIACAT,Count
MA,TN,South,65+,85+,Black,Female,Highly Likely,4239
MA,TN,South,65+,85+,Hispanic,Male,Highly Likely,37
MA,TN,South,65+,85+,Hispanic,Female,Highly Likely,63
MA,TN,South,65+,85+,Asian,Male,Highly Likely,147
MA,TN,South,65+,85+,Asian,Female,Highly Likely,159
MA,TN,South,65+,85+,Other,Male,Highly Likely,153
MA,TN,South,65+,85+,Other,Female,Highly Likely,239
MA,TN,South,65+,85+,AI/AN,Male,Highly Likely,
MA,TN,South,65+,85+,AI/AN,Female,Highly Likely,
MA,TX,South,0-64,<65,White,Male,Highly Likely,46662
MA,TX,South,0-64,<65,White,Female,Highly Likely,54182
MA,TX,South,0-64,<65,Black,Male,Highly Likely,23881
MA,TX,South,0-64,<65,Black,Female,Highly Likely,34254
MA,TX,South,0-64,<65,Hispanic,Male,Highly Likely,351
MA,TX,South,0-64,<65,Hispanic,Female,Highly Likely,269
MA,TX,South,0-64,<65,Asian,Male,Highly Likely,1620
MA,TX,South,0-64,<65,Asian,Female,Highly Likely,1424
MA,TX,South,0-64,<65,Other,Male,Highly Likely,38236
MA,TX,South,0-64,<65,Other,Female,Highly Likely,37308
MA,TX,South,0-64,<65,AI/AN,Male,Highly Likely,271
MA,TX,South,0-64,<65,AI/AN,Female,Highly Likely,356
MA,TX,South,65+,65-69,White,Male,Highly Likely,85487
MA,TX,South,65+,65-69,White,Female,Highly Likely,110966
MA,TX,South,65+,65-69,Black,Male,Highly Likely,24131
MA,TX,South,65+,65-69,Black,Female,Highly Likely,35793
MA,TX,South,65+,65-69,Hispanic,Male,Highly Likely,1072
MA,TX,South,65+,65-69,Hispanic,Female,Highly Likely,1117
MA,TX,South,65+,65-69,Asian,Male,Highly Likely,7702
MA,TX,South,65+,65-69,Asian,Female,Highly Likely,9660
MA,TX,South,65+,65-69,Other,Male,Highly Likely,58084
MA,TX,South,65+,65-69,Other,Female,Highly Likely,72233
MA,TX,South,65+,65-69,AI/AN,Male,Highly Likely,137
MA,TX,South,65+,65-69,AI/AN,Female,Highly Likely,227
MA,TX,South,65+,70-74,White,Male,Highly Likely,101948
MA,TX,South,65+,70-74,White,Female,Highly Likely,135405
MA,TX,South,65+,70-74,Black,Male,Highly Likely,21755
MA,TX,South,65+,70-74,Black,Female,Highly Likely,34464
MA,TX,South,65+,70-74,Hispanic,Male,Highly Likely,1336
MA,TX,South,65+,70-74,Hispanic,Female,Highly Likely,1384
MA,TX,South,65+,70-74,Asian,Male,Highly Likely,8840
MA,TX,South,65+,70-74,Asian,Female,Highly Likely,10266
MA,TX,South,65+,70-74,Other,Male,Highly Likely,61207
MA,TX,South,65+,70-74,Other,Female,Highly Likely,75921
MA,TX,South,65+,70-74,AI/AN,Male,Highly Likely,188
MA,TX,South,65+,70-74,AI/AN,Female,Highly Likely,331
MA,TX,South,65+,75-79,White,Male,Highly Likely,78303
MA,TX,South,65+,75-79,White,Female,Highly Likely,99284
MA,TX,South,65+,75-79,Black,Male,Highly Likely,12770
MA,TX,South,65+,75-79,Black,Female,Highly Likely,20851
MA,TX,South,65+,75-79,Hispanic,Male,Highly Likely,1141
MA,TX,South,65+,75-79,Hispanic,Female,Highly Likely,1035
MA,TX,South,65+,75-79,Asian,Male,Highly Likely,5909
MA,TX,South,65+,75-79,Asian,Female,Highly Likely,5759
MA,TX,South,65+,75-79,Other,Male,Highly Likely,39462
MA,TX,South,65+,75-79,Other,Female,Highly Likely,49292
MA,TX,South,65+,75-79,AI/AN,Male,Highly Likely,135
MA,TX,South,65+,75-79,AI/AN,Female,Highly Likely,221
MA,TX,South,65+,80-84,White,Male,Highly Likely,46769
MA,TX,South,65+,80-84,White,Female,Highly Likely,63878
MA,TX,South,65+,80-84,Black,Male,Highly Likely,7123
MA,TX,South,65+,80-84,Black,Female,Highly Likely,12747
MA,TX,South,65+,80-84,Hispanic,Male,Highly Likely,650
MA,TX,South,65+,80-84,Hispanic,Female,Highly Likely,559
MA,TX,South,65+,80-84,Asian,Male,Highly Likely,3326
MA,TX,South,65+,80-84,Asian,Female,Highly Likely,3214
MA,TX,South,65+,80-84,Other,Male,Highly Likely,23571
MA,TX,South,65+,80-84,Other,Female,Highly Likely,30691
MA,TX,South,65+,80-84,AI/AN,Male,Highly Likely,93
MA,TX,South,65+,80-84,AI/AN,Female,Highly Likely,123
MA,TX,South,65+,85+,White,Male,Highly Likely,38185
MA,TX,South,65+,85+,White,Female,Highly Likely,65592
MA,TX,South,65+,85+,Black,Male,Highly Likely,4779
MA,TX,South,65+,85+,Black,Female,Highly Likely,12241
MA,TX,South,65+,85+,Hispanic,Male,Highly Likely,282
MA,TX,South,65+,85+,Hispanic,Female,Highly Likely,370
MA,TX,South,65+,85+,Asian,Male,Highly Likely,2120
MA,TX,South,65+,85+,Asian,Female,Highly Likely,2403
MA,TX,South,65+,85+,Other,Male,Highly Likely,17374
MA,TX,South,65+,85+,Other,Female,Highly Likely,28061
MA,TX,South,65+,85+,AI/AN,Male,Highly Likely,64
MA,TX,South,65+,85+,AI/AN,Female,Highly Likely,144
MA,UT,West,0-64,<65,White,Male,Highly Likely,7655
MA,UT,West,0-64,<65,White,Female,Highly Likely,8232
MA,UT,West,0-64,<65,Black,Male,Highly Likely,153
MA,UT,West,0-64,<65,Black,Female,Highly Likely,152
MA,UT,West,0-64,<65,Hispanic,Male,Highly Likely,45
MA,UT,West,0-64,<65,Hispanic,Female,Highly Likely,56
MA,UT,West,0-64,<65,Asian,Male,Highly Likely,147
MA,UT,West,0-64,<65,Asian,Female,Highly Likely,177
MA,UT,West,0-64,<65,Other,Male,Highly Likely,758
MA,UT,West,0-64,<65,Other,Female,Highly Likely,964
MA,UT,West,0-64,<65,AI/AN,Male,Highly Likely,60
MA,UT,West,0-64,<65,AI/AN,Female,Highly Likely,80
MA,UT,West,65+,65-69,White,Male,Highly Likely,14627
MA,UT,West,65+,65-69,White,Female,Highly Likely,17637
MA,UT,West,65+,65-69,Black,Male,Highly Likely,124
MA,UT,West,65+,65-69,Black,Female,Highly Likely,129
MA,UT,West,65+,65-69,Hispanic,Male,Highly Likely,94
MA,UT,West,65+,65-69,Hispanic,Female,Highly Likely,159
MA,UT,West,65+,65-69,Asian,Male,Highly Likely,327
MA,UT,West,65+,65-69,Asian,Female,Highly Likely,517
MA,UT,West,65+,65-69,Other,Male,Highly Likely,985
MA,UT,West,65+,65-69,Other,Female,Highly Likely,1279
MA,UT,West,65+,65-69,AI/AN,Male,Highly Likely,34
MA,UT,West,65+,65-69,AI/AN,Female,Highly Likely,61
MA,UT,West,65+,70-74,White,Male,Highly Likely,16024
MA,UT,West,65+,70-74,White,Female,Highly Likely,19761
MA,UT,West,65+,70-74,Black,Male,Highly Likely,119
MA,UT,West,65+,70-74,Black,Female,Highly Likely,97
MA,UT,West,65+,70-74,Hispanic,Male,Highly Likely,120
MA,UT,West,65+,70-74,Hispanic,Female,Highly Likely,132
MA,UT,West,65+,70-74,Asian,Male,Highly Likely,397
MA,UT,West,65+,70-74,Asian,Female,Highly Likely,561
MA,UT,West,65+,70-74,Other,Male,Highly Likely,1011
MA,UT,West,65+,70-74,Other,Female,Highly Likely,1266
MA,UT,West,65+,70-74,AI/AN,Male,Highly Likely,47
MA,UT,West,65+,70-74,AI/AN,Female,Highly Likely,72
MA,UT,West,65+,75-79,White,Male,Highly Likely,12833
MA,UT,West,65+,75-79,White,Female,Highly Likely,15540
MA,UT,West,65+,75-79,Black,Male,Highly Likely,49
MA,UT,West,65+,75-79,Black,Female,Highly Likely,65
MA,UT,West,65+,75-79,Hispanic,Male,Highly Likely,128
MA,UT,West,65+,75-79,Hispanic,Female,Highly Likely,134
MA,UT,West,65+,75-79,Asian,Male,Highly Likely,286
MA,UT,West,65+,75-79,Asian,Female,Highly Likely,303
MA,UT,West,65+,75-79,Other,Male,Highly Likely,694
MA,UT,West,65+,75-79,Other,Female,Highly Likely,829
MA,UT,West,65+,75-79,AI/AN,Male,Highly Likely,22
MA,UT,West,65+,75-79,AI/AN,Female,Highly Likely,39
MA,UT,West,65+,80-84,White,Male,Highly Likely,7897
MA,UT,West,65+,80-84,White,Female,Highly Likely,9722
MA,UT,West,65+,80-84,Black,Male,Highly Likely,25
MA,UT,West,65+,80-84,Black,Female,Highly Likely,44
MA,UT,West,65+,80-84,Hispanic,Male,Highly Likely,100
MA,UT,West,65+,80-84,Hispanic,Female,Highly Likely,77
MA,UT,West,65+,80-84,Asian,Male,Highly Likely,149
MA,UT,West,65+,80-84,Asian,Female,Highly Likely,176
MA,UT,West,65+,80-84,Other,Male,Highly Likely,399
MA,UT,West,65+,80-84,Other,Female,Highly Likely,525
MA,UT,West,65+,80-84,AI/AN,Male,Highly Likely,
MA,UT,West,65+,80-84,AI/AN,Female,Highly Likely,
MA,UT,West,65+,85+,White,Male,Highly Likely,6513
MA,UT,West,65+,85+,White,Female,Highly Likely,9037
MA,UT,West,65+,85+,Black,Male,Highly Likely,14
MA,UT,West,65+,85+,Black,Female,Highly Likely,28
MA,UT,West,65+,85+,Hispanic,Male,Highly Likely,35
MA,UT,West,65+,85+,Hispanic,Female,Highly Likely,29
MA,UT,West,65+,85+,Asian,Male,Highly Likely,128
MA,UT,West,65+,85+,Asian,Female,Highly Likely,171
MA,UT,West,65+,85+,Other,Male,Highly Likely,277
MA,UT,West,65+,85+,Other,Female,Highly Likely,375
MA,UT,West,65+,85+,AI/AN,Male,Highly Likely,
MA,UT,West,65+,85+,AI/AN,Female,Highly Likely,
MA,VT,Northeast,0-64,<65,White,Male,Highly Likely,776
MA,VT,Northeast,0-64,<65,White,Female,Highly Likely,886
MA,VT,Northeast,0-64,<65,Black,Male,Highly Likely,
MA,VT,Northeast,0-64,<65,Black,Female,Highly Likely,
MA,VT,Northeast,0-64,<65,Hispanic,Male,Highly Likely,
MA,VT,Northeast,0-64,<65,Hispanic,Female,Highly Likely,
MA,VT,Northeast,0-64,<65,Asian,Male,Highly Likely,
MA,VT,Northeast,0-64,<65,Asian,Female,Highly Likely,
MA,VT,Northeast,0-64,<65,Other,Male,Highly Likely,
MA,VT,Northeast,0-64,<65,Other,Female,Highly Likely,
MA,VT,Northeast,0-64,<65,AI/AN,Male,Highly Likely,
MA,VT,Northeast,0-64,<65,AI/AN,Female,Highly Likely,
MA,VT,Northeast,65+,65-69,White,Male,Highly Likely,2214
MA,VT,Northeast,65+,65-69,White,Female,Highly Likely,2696
MA,VT,Northeast,65+,65-69,Black,Male,Highly Likely,25
MA,VT,Northeast,65+,65-69,Black,Female,Highly Likely,11
MA,VT,Northeast,65+,65-69,Hispanic,Male,Highly Likely,
MA,VT,Northeast,65+,65-69,Hispanic,Female,Highly Likely,
MA,VT,Northeast,65+,65-69,Asian,Male,Highly Likely,
MA,VT,Northeast,65+,65-69,Asian,Female,Highly Likely,
MA,VT,Northeast,65+,65-69,Other,Male,Highly Likely,20
MA,VT,Northeast,65+,65-69,Other,Female,Highly Likely,30
MA,VT,Northeast,65+,65-69,AI/AN,Male,Highly Likely,
MA,VT,Northeast,65+,65-69,AI/AN,Female,Highly Likely,
MA,VT,Northeast,65+,70-74,White,Male,Highly Likely,2269
MA,VT,Northeast,65+,70-74,White,Female,Highly Likely,2960
MA,VT,Northeast,65+,70-74,Black,Male,Highly Likely,
MA,VT,Northeast,65+,70-74,Black,Female,Highly Likely,
MA,VT,Northeast,65+,70-74,Hispanic,Male,Highly Likely,16
MA,VT,Northeast,65+,70-74,Hispanic,Female,Highly Likely,21
MA,VT,Northeast,65+,70-74,Asian,Male,Highly Likely,17
MA,VT,Northeast,65+,70-74,Asian,Female,Highly Likely,21
MA,VT,Northeast,65+,70-74,Other,Male,Highly Likely,18
MA,VT,Northeast,65+,70-74,Other,Female,Highly Likely,25
MA,VT,Northeast,65+,70-74,AI/AN,Male,Highly Likely,
MA,VT,Northeast,65+,70-74,AI/AN,Female,Highly Likely,
MA,VT,Northeast,65+,75-79,White,Male,Highly Likely,1836
MA,VT,Northeast,65+,75-79,White,Female,Highly Likely,2083
MA,VT,Northeast,65+,75-79,Black,Male,Highly Likely,
MA,VT,Northeast,65+,75-79,Black,Female,Highly Likely,
MA,VT,Northeast,65+,75-79,Hispanic,Male,Highly Likely,
MA,VT,Northeast,65+,75-79,Hispanic,Female,Highly Likely,
MA,VT,Northeast,65+,75-79,Asian,Male,Highly Likely,
MA,VT,Northeast,65+,75-79,Asian,Female,Highly Likely,
MA,VT,Northeast,65+,75-79,Other,Male,Highly Likely,
MA,VT,Northeast,65+,75-79,Other,Female,Highly Likely,
MA,VT,Northeast,65+,75-79,AI/AN,Male,Highly Likely,
MA,VT,Northeast,65+,75-79,AI/AN,Female,Highly Likely,
MA,VT,Northeast,65+,80-84,White,Male,Highly Likely,982
MA,VT,Northeast,65+,80-84,White,Female,Highly Likely,1177
MA,VT,Northeast,65+,80-84,Black,Male,Highly Likely,
MA,VT,Northeast,65+,80-84,Black,Female,Highly Likely,
MA,VT,Northeast,65+,80-84,Hispanic,Male,Highly Likely,
MA,VT,Northeast,65+,80-84,Hispanic,Female,Highly Likely,
MA,VT,Northeast,65+,80-84,Asian,Male,Highly Likely,
MA,VT,Northeast,65+,80-84,Asian,Female,Highly Likely,
MA,VT,Northeast,65+,80-84,Other,Male,Highly Likely,
MA,VT,Northeast,65+,80-84,Other,Female,Highly Likely,
MA,VT,Northeast,65+,80-84,AI/AN,Male,Highly Likely,
MA,VT,Northeast,65+,80-84,AI/AN,Female,Highly Likely,
MA,VT,Northeast,65+,85+,White,Male,Highly Likely,721
MA,VT,Northeast,65+,85+,White,Female,Highly Likely,1067
MA,VT,Northeast,65+,85+,Black,Male,Highly Likely,
MA,VT,Northeast,65+,85+,Black,Female,Highly Likely,
MA,VT,Northeast,65+,85+,Hispanic,Male,Highly Likely,
MA,VT,Northeast,65+,85+,Hispanic,Female,Highly Likely,
MA,VT,Northeast,65+,85+,Asian,Male,Highly Likely,
MA,VT,Northeast,65+,85+,Asian,Female,Highly Likely,
MA,VT,Northeast,65+,85+,Other,Male,Highly Likely,
MA,VT,Northeast,65+,85+,Other,Female,Highly Likely,
MA,VT,Northeast,65+,85+,AI/AN,Male,Highly Likely,
MA,VT,Northeast,65+,85+,AI/AN,Female,Highly Likely,
MA,VA,South,0-64,<65,White,Male,Highly Likely,20995
MA,VA,South,0-64,<65,White,Female,Highly Likely,23047
MA,VA,South,0-64,<65,Black,Male,Highly Likely,8913
MA,VA,South,0-64,<65,Black,Female,Highly Likely,12513
MA,VA,South,0-64,<65,Hispanic,Male,Highly Likely,120
MA,VA,South,0-64,<65,Hispanic,Female,Highly Likely,82
MA,VA,South,0-64,<65,Asian,Male,Highly Likely,346
MA,VA,South,0-64,<65,Asian,Female,Highly Likely,387
MA,VA,South,0-64,<65,Other,Male,Highly Likely,657
MA,VA,South,0-64,<65,Other,Female,Highly Likely,965
MA,VA,South,0-64,<65,AI/AN,Male,Highly Likely,41
MA,VA,South,0-64,<65,AI/AN,Female,Highly Likely,43
MA,VA,South,65+,65-69,White,Male,Highly Likely,21540
MA,VA,South,65+,65-69,White,Female,Highly Likely,25503
MA,VA,South,65+,65-69,Black,Male,Highly Likely,9275
MA,VA,South,65+,65-69,Black,Female,Highly Likely,13757
MA,VA,South,65+,65-69,Hispanic,Male,Highly Likely,220
MA,VA,South,65+,65-69,Hispanic,Female,Highly Likely,244
MA,VA,South,65+,65-69,Asian,Male,Highly Likely,1672
MA,VA,South,65+,65-69,Asian,Female,Highly Likely,2350
MA,VA,South,65+,65-69,Other,Male,Highly Likely,1135
MA,VA,South,65+,65-69,Other,Female,Highly Likely,1681
MA,VA,South,65+,65-69,AI/AN,Male,Highly Likely,
MA,VA,South,65+,65-69,AI/AN,Female,Highly Likely,
MA,VA,South,65+,70-74,White,Male,Highly Likely,24013
MA,VA,South,65+,70-74,White,Female,Highly Likely,30983
MA,VA,South,65+,70-74,Black,Male,Highly Likely,8808
MA,VA,South,65+,70-74,Black,Female,Highly Likely,13700
MA,VA,South,65+,70-74,Hispanic,Male,Highly Likely,373
MA,VA,South,65+,70-74,Hispanic,Female,Highly Likely,381
MA,VA,South,65+,70-74,Asian,Male,Highly Likely,2042
MA,VA,South,65+,70-74,Asian,Female,Highly Likely,2323
MA,VA,South,65+,70-74,Other,Male,Highly Likely,1257
MA,VA,South,65+,70-74,Other,Female,Highly Likely,1769
MA,VA,South,65+,70-74,AI/AN,Male,Highly Likely,
MA,VA,South,65+,70-74,AI/AN,Female,Highly Likely,
MA,VA,South,65+,75-79,White,Male,Highly Likely,19813
MA,VA,South,65+,75-79,White,Female,Highly Likely,24659
MA,VA,South,65+,75-79,Black,Male,Highly Likely,5809
MA,VA,South,65+,75-79,Black,Female,Highly Likely,9532
MA,VA,South,65+,75-79,Hispanic,Male,Highly Likely,337
MA,VA,South,65+,75-79,Hispanic,Female,Highly Likely,313
MA,VA,South,65+,75-79,Asian,Male,Highly Likely,1389
MA,VA,South,65+,75-79,Asian,Female,Highly Likely,1603
MA,VA,South,65+,75-79,Other,Male,Highly Likely,755
MA,VA,South,65+,75-79,Other,Female,Highly Likely,1063
MA,VA,South,65+,75-79,AI/AN,Male,Highly Likely,
MA,VA,South,65+,75-79,AI/AN,Female,Highly Likely,
MA,VA,South,65+,80-84,White,Male,Highly Likely,11730
MA,VA,South,65+,80-84,White,Female,Highly Likely,15865
MA,VA,South,65+,80-84,Black,Male,Highly Likely,3258
MA,VA,South,65+,80-84,Black,Female,Highly Likely,6105
MA,VA,South,65+,80-84,Hispanic,Male,Highly Likely,226
MA,VA,South,65+,80-84,Hispanic,Female,Highly Likely,185
MA,VA,South,65+,80-84,Asian,Male,Highly Likely,972
MA,VA,South,65+,80-84,Asian,Female,Highly Likely,831
MA,VA,South,65+,80-84,Other,Male,Highly Likely,447
MA,VA,South,65+,80-84,Other,Female,Highly Likely,625
MA,VA,South,65+,80-84,AI/AN,Male,Highly Likely,
MA,VA,South,65+,80-84,AI/AN,Female,Highly Likely,
MA,VA,South,65+,85+,White,Male,Highly Likely,9613
MA,VA,South,65+,85+,White,Female,Highly Likely,16136
MA,VA,South,65+,85+,Black,Male,Highly Likely,2223
MA,VA,South,65+,85+,Black,Female,Highly Likely,5659
MA,VA,South,65+,85+,Hispanic,Male,Highly Likely,102
MA,VA,South,65+,85+,Hispanic,Female,Highly Likely,113
MA,VA,South,65+,85+,Asian,Male,Highly Likely,604
MA,VA,South,65+,85+,Asian,Female,Highly Likely,654
MA,VA,South,65+,85+,Other,Male,Highly Likely,265
MA,VA,South,65+,85+,Other,Female,Highly Likely,527
MA,VA,South,65+,85+,AI/AN,Male,Highly Likely,
MA,VA,South,65+,85+,AI/AN,Female,Highly Likely,
MA,WA,West,0-64,<65,White,Male,Highly Likely,20117
MA,WA,West,0-64,<65,White,Female,Highly Likely,22947
MA,WA,West,0-64,<65,Black,Male,Highly Likely,2023
MA,WA,West,0-64,<65,Black,Female,Highly Likely,2218
MA,WA,West,0-64,<65,Hispanic,Male,Highly Likely,210
MA,WA,West,0-64,<65,Hispanic,Female,Highly Likely,171
MA,WA,West,0-64,<65,Asian,Male,Highly Likely,893
MA,WA,West,0-64,<65,Asian,Female,Highly Likely,1071
MA,WA,West,0-64,<65,Other,Male,Highly Likely,1530
MA,WA,West,0-64,<65,Other,Female,Highly Likely,1995
MA,WA,West,0-64,<65,AI/AN,Male,Highly Likely,360
MA,WA,West,0-64,<65,AI/AN,Female,Highly Likely,477
MA,WA,West,65+,65-69,White,Male,Highly Likely,42467
MA,WA,West,65+,65-69,White,Female,Highly Likely,53486
MA,WA,West,65+,65-69,Black,Male,Highly Likely,1842
MA,WA,West,65+,65-69,Black,Female,Highly Likely,2034
MA,WA,West,65+,65-69,Hispanic,Male,Highly Likely,621
MA,WA,West,65+,65-69,Hispanic,Female,Highly Likely,798
MA,WA,West,65+,65-69,Asian,Male,Highly Likely,3207
MA,WA,West,65+,65-69,Asian,Female,Highly Likely,5026
MA,WA,West,65+,65-69,Other,Male,Highly Likely,2185
MA,WA,West,65+,65-69,Other,Female,Highly Likely,2653
MA,WA,West,65+,65-69,AI/AN,Male,Highly Likely,242
MA,WA,West,65+,65-69,AI/AN,Female,Highly Likely,362
MA,WA,West,65+,70-74,White,Male,Highly Likely,47719
MA,WA,West,65+,70-74,White,Female,Highly Likely,62437
MA,WA,West,65+,70-74,Black,Male,Highly Likely,1574
MA,WA,West,65+,70-74,Black,Female,Highly Likely,1998
MA,WA,West,65+,70-74,Hispanic,Male,Highly Likely,695
MA,WA,West,65+,70-74,Hispanic,Female,Highly Likely,1033
MA,WA,West,65+,70-74,Asian,Male,Highly Likely,4042
MA,WA,West,65+,70-74,Asian,Female,Highly Likely,5386
MA,WA,West,65+,70-74,Other,Male,Highly Likely,2072
MA,WA,West,65+,70-74,Other,Female,Highly Likely,2724
MA,WA,West,65+,70-74,AI/AN,Male,Highly Likely,282
MA,WA,West,65+,70-74,AI/AN,Female,Highly Likely,418
MA,WA,West,65+,75-79,White,Male,Highly Likely,34495
MA,WA,West,65+,75-79,White,Female,Highly Likely,42099
MA,WA,West,65+,75-79,Black,Male,Highly Likely,824
MA,WA,West,65+,75-79,Black,Female,Highly Likely,1090
MA,WA,West,65+,75-79,Hispanic,Male,Highly Likely,542
MA,WA,West,65+,75-79,Hispanic,Female,Highly Likely,701
MA,WA,West,65+,75-79,Asian,Male,Highly Likely,2810
MA,WA,West,65+,75-79,Asian,Female,Highly Likely,3527
MA,WA,West,65+,75-79,Other,Male,Highly Likely,1400
MA,WA,West,65+,75-79,Other,Female,Highly Likely,1743
MA,WA,West,65+,75-79,AI/AN,Male,Highly Likely,189
MA,WA,West,65+,75-79,AI/AN,Female,Highly Likely,282
MA,WA,West,65+,80-84,White,Male,Highly Likely,18370
MA,WA,West,65+,80-84,White,Female,Highly Likely,23845
MA,WA,West,65+,80-84,Black,Male,Highly Likely,437
MA,WA,West,65+,80-84,Black,Female,Highly Likely,624
MA,WA,West,65+,80-84,Hispanic,Male,Highly Likely,335
MA,WA,West,65+,80-84,Hispanic,Female,Highly Likely,440
MA,WA,West,65+,80-84,Asian,Male,Highly Likely,1885
MA,WA,West,65+,80-84,Asian,Female,Highly Likely,2244
MA,WA,West,65+,80-84,Other,Male,Highly Likely,784
MA,WA,West,65+,80-84,Other,Female,Highly Likely,1015
MA,WA,West,65+,80-84,AI/AN,Male,Highly Likely,94
MA,WA,West,65+,80-84,AI/AN,Female,Highly Likely,204
MA,WA,West,65+,85+,White,Male,Highly Likely,15692
MA,WA,West,65+,85+,White,Female,Highly Likely,26916
MA,WA,West,65+,85+,Black,Male,Highly Likely,277
MA,WA,West,65+,85+,Black,Female,Highly Likely,671
MA,WA,West,65+,85+,Hispanic,Male,Highly Likely,204
MA,WA,West,65+,85+,Hispanic,Female,Highly Likely,387
MA,WA,West,65+,85+,Asian,Male,Highly Likely,1368
MA,WA,West,65+,85+,Asian,Female,Highly Likely,2252
MA,WA,West,65+,85+,Other,Male,Highly Likely,519
MA,WA,West,65+,85+,Other,Female,Highly Likely,813
MA,WA,West,65+,85+,AI/AN,Male,Highly Likely,63
MA,WA,West,65+,85+,AI/AN,Female,Highly Likely,169
MA,WV,South,0-64,<65,White,Male,Highly Likely,12638
MA,WV,South,0-64,<65,White,Female,Highly Likely,10975
MA,WV,South,0-64,<65,Black,Male,Highly Likely,480
MA,WV,South,0-64,<65,Black,Female,Highly Likely,501
MA,WV,South,0-64,<65,Hispanic,Male,Highly Likely,37
MA,WV,South,0-64,<65,Hispanic,Female,Highly Likely,17
MA,WV,South,0-64,<65,Asian,Male,Highly Likely,
MA,WV,South,0-64,<65,Asian,Female,Highly Likely,
MA,WV,South,0-64,<65,Other,Male,Highly Likely,59
MA,WV,South,0-64,<65,Other,Female,Highly Likely,90
MA,WV,South,0-64,<65,AI/AN,Male,Highly Likely,
MA,WV,South,0-64,<65,AI/AN,Female,Highly Likely,
MA,WV,South,65+,65-69,White,Male,Highly Likely,16426
MA,WV,South,65+,65-69,White,Female,Highly Likely,18853
MA,WV,South,65+,65-69,Black,Male,Highly Likely,562
MA,WV,South,65+,65-69,Black,Female,Highly Likely,614
MA,WV,South,65+,65-69,Hispanic,Male,Highly Likely,28
MA,WV,South,65+,65-69,Hispanic,Female,Highly Likely,29
MA,WV,South,65+,65-69,Asian,Male,Highly Likely,28
MA,WV,South,65+,65-69,Asian,Female,Highly Likely,51
MA,WV,South,65+,65-69,Other,Male,Highly Likely,69
MA,WV,South,65+,65-69,Other,Female,Highly Likely,74
MA,WV,South,65+,65-69,AI/AN,Male,Highly Likely,
MA,WV,South,65+,65-69,AI/AN,Female,Highly Likely,
MA,WV,South,65+,70-74,White,Male,Highly Likely,17534
MA,WV,South,65+,70-74,White,Female,Highly Likely,21788
MA,WV,South,65+,70-74,Black,Male,Highly Likely,483
MA,WV,South,65+,70-74,Black,Female,Highly Likely,583
MA,WV,South,65+,70-74,Hispanic,Male,Highly Likely,67
MA,WV,South,65+,70-74,Hispanic,Female,Highly Likely,40
MA,WV,South,65+,70-74,Asian,Male,Highly Likely,45
MA,WV,South,65+,70-74,Asian,Female,Highly Likely,70
MA,WV,South,65+,70-74,Other,Male,Highly Likely,71
MA,WV,South,65+,70-74,Other,Female,Highly Likely,80
MA,WV,South,65+,70-74,AI/AN,Male,Highly Likely,
MA,WV,South,65+,70-74,AI/AN,Female,Highly Likely,
MA,WV,South,65+,75-79,White,Male,Highly Likely,12355
MA,WV,South,65+,75-79,White,Female,Highly Likely,14887
